phase,dataset,split,protocol,model,seed,config_tag,auroc_mean,auroc_std,ap_mean,ap_std,brier_mean,brier_std,ece_mean,ece_std
PHASE3_SYN_CONTROL,B_CLEAN,S1,P1,extratrees,2040,PHASE3_SYN_CONTROL,0.9979674074074074,0.0009604754195449598,0.994393524341936,0.002657617137960138,0.05523696496971333,0.0066031263214828,0.15345426579120022,0.01794692049245558
PHASE3_SYN_CONTROL,B_CLEAN,S1,P1,lr_l2,2040,PHASE3_SYN_CONTROL,0.9973925925925926,0.00224599628542189,0.9901259726592426,0.009321349626778276,0.016401219302187704,0.006447266223716455,0.021810608370864116,0.005553587940633553
PHASE3_SYN_CONTROL,B_CLEAN,S1,P1,rf,2040,PHASE3_SYN_CONTROL,0.9974933333333332,0.0006544057713530705,0.9935183696609258,0.0015444830517966548,0.031386318518518516,0.0022490608841233776,0.09438444444444447,0.007398402813954565
PHASE3_SYN_CONTROL,B_CLEAN,S1,P1,svm_linear_cal,2040,PHASE3_SYN_CONTROL,0.997202962962963,0.0024777174326925827,0.9897053862812288,0.009544317742671334,0.01788295952975242,0.006205738669833225,0.027018731105015015,0.004318125280381033
PHASE3_SYN_CONTROL,B_CLEAN,S1,P1,xgb,2040,PHASE3_SYN_CONTROL,0.9986844444444444,0.0009241405008411388,0.9965091934015803,0.002259734001574926,0.012675316192091812,0.0034006538261378326,0.020492902104680983,0.004020375144910939
PHASE3_SYN_CONTROL,B_SYN_MISS,S1,P0,extratrees,2040,PHASE3_SYN_CONTROL,0.9827792592592592,0.0037287685202544545,0.9500937725538436,0.02488917079228314,0.08302573715388807,0.01538734338659156,0.1715963300927501,0.026503181417229356
PHASE3_SYN_CONTROL,B_SYN_MISS,S1,P0,lr_l2,2040,PHASE3_SYN_CONTROL,0.9831466666666667,0.0037053862844711113,0.9542004271624112,0.024426609457572256,0.03807600704154869,0.007901582565258178,0.03289083631583821,0.0053874370950716555
PHASE3_SYN_CONTROL,B_SYN_MISS,S1,P0,rf,2040,PHASE3_SYN_CONTROL,0.9809422222222223,0.003937141213213592,0.9515487458708363,0.013806439616392649,0.050553785077757374,0.005778699445989831,0.0981695170623595,0.016572930196321032
PHASE3_SYN_CONTROL,B_SYN_MISS,S1,P0,svm_linear_cal,2040,PHASE3_SYN_CONTROL,0.9830874074074074,0.0035294349174850503,0.9540822969100666,0.02403285637766872,0.0403179289317422,0.006786896843267637,0.039596973874634914,0.005265556455024572
PHASE3_SYN_CONTROL,B_SYN_MISS,S1,P0,xgb,2040,PHASE3_SYN_CONTROL,0.9882074074074074,0.0023379261089871485,0.9700331478881348,0.008356314195553367,0.032834308638020795,0.0057140832719699075,0.02724080068631641,0.008593831345362877
PHASE3_SYN_CONTROL,B_SYN_MISS,S1,P1,extratrees,2040,PHASE3_SYN_CONTROL,0.9824118518518519,0.00392196026124812,0.950292939646322,0.02446552576789809,0.08291703132499632,0.015495332997013405,0.17074708952497458,0.027033986617828524
PHASE3_SYN_CONTROL,B_SYN_MISS,S1,P1,lr_l2,2040,PHASE3_SYN_CONTROL,0.9829096296296296,0.0037433375658210573,0.9539414236965639,0.024361393500030082,0.03845684803831313,0.007836360866668925,0.0325099820143348,0.006772516069312634
PHASE3_SYN_CONTROL,B_SYN_MISS,S1,P1,rf,2040,PHASE3_SYN_CONTROL,0.9803851851851852,0.004131394739863353,0.951141926733991,0.014761834697431048,0.05104225481930482,0.005430789588556469,0.09455234249442135,0.016882103155774313
PHASE3_SYN_CONTROL,B_SYN_MISS,S1,P1,svm_linear_cal,2040,PHASE3_SYN_CONTROL,0.9829214814814815,0.003602992202610431,0.9540051617738563,0.02399410450407605,0.040446386246153695,0.006857587721704533,0.040289085734693905,0.006099467357178363
PHASE3_SYN_CONTROL,B_SYN_MISS,S1,P1,xgb,2040,PHASE3_SYN_CONTROL,0.9871644444444444,0.0029987761564034716,0.9682237376630578,0.008699085560455665,0.03383340696103024,0.005421054799477593,0.025336996829110524,0.006526499632333009
